# Mario Party 4 (USA Rev 1) -- m444dll's demo ball, read out of a Dolphin
# reference capture with MemoryWatcher.  PLAN.md 27.1.
#
# Columns are the module's own lbl_1_bss_1888 (velocity, Vec) and lbl_1_bss_1894
# (position, Vec), read through the MemoryWatcher pointer chain
#     omDLLinfoTbl[slot] (0x801901E0 + 4*slot) -> omDllData.bss (+8) -> offset
# on every frame where omcurovl == 0x34 (DLL_m444dll).
#
# CHANGE ROWS ONLY: a row is written when the six words differ from the previous
# frame's.  A gap therefore means the ball state was BIT-IDENTICAL over that
# span -- which is what the pre-launch hold and the post-landing wait look like.
#
# Capture: port/ref/movies/m444-drop.txt, four CPU players (GWPlayerCfg[i].iscom
# poked to 1), GWSystem.mg_next parked at 43 from frame 9000, pinned reference
# user directory, CustomRTC 1041472800.  frame = the game's GlobalCounter.
frame,velx,vely,velz,posx,posy,posz
132661,-2.859843,10.308935,0.000000,-128.510696,-401.451904,0.000000
132662,0.161553,10.569064,0.000000,-131.062820,-391.087585,0.000000
132663,0.161553,10.869064,0.000000,-130.901260,-380.518463,0.000000
132664,0.161553,11.169065,0.000000,-130.739700,-369.649414,0.000000
132665,0.161553,11.469065,0.000000,-130.578125,-358.480316,0.000000
132666,0.161553,11.769064,0.000000,-130.416580,-347.011261,0.000000
132667,0.161553,12.069064,0.000000,-130.255005,-335.242188,0.000000
132668,0.161553,12.369065,0.000000,-130.093475,-323.173157,0.000000
132669,0.161553,12.669065,0.000000,-129.931900,-310.804047,0.000000
132670,0.161553,12.969064,0.000000,-129.770340,-298.134979,0.000000
132671,0.161553,13.269062,0.000000,-129.608780,-285.165955,0.000000
132672,0.161553,13.569061,0.000000,-129.447205,-271.896851,0.000000
132673,0.161553,13.869061,0.000000,-129.285629,-258.327789,0.000000
132674,0.161553,14.169058,0.000000,-129.124084,-244.458710,0.000000
132675,0.161553,14.469058,0.000000,-128.962509,-230.289673,0.000000
132676,0.161553,14.769058,0.000000,-128.800964,-215.820602,0.000000
132677,0.161553,15.069059,0.000000,-128.639435,-201.051559,0.000000
132678,0.161553,15.369059,0.000000,-128.477859,-185.982483,0.000000
132679,0.161553,15.669060,0.000000,-128.316269,-170.613434,0.000000
132680,0.161553,15.969059,0.000000,-128.154709,-154.944336,0.000000
132681,0.161553,16.269060,0.000000,-127.993149,-138.975266,0.000000
132682,0.161553,16.569057,0.000000,-127.831612,-122.706215,0.000000
132683,0.161553,16.869055,0.000000,-127.670052,-106.137169,0.000000
132684,0.161553,17.169052,0.000000,-127.508484,-89.268112,0.000000
132685,12.693987,7.967394,0.000000,-126.518318,-72.342300,0.000000
132686,14.481375,1.205871,0.000000,-111.596443,-71.220268,0.000000
132687,10.785084,-4.542621,0.000000,-97.282173,-71.237091,0.000000
132688,4.048644,-10.179730,0.000000,-86.986130,-76.493073,0.000000
132689,-2.051243,-10.015104,0.000000,-85.122620,-86.981140,0.000000
132690,-2.051243,-9.715104,0.000000,-87.173874,-96.996239,0.000000
132691,-2.051243,-9.415104,0.000000,-89.225128,-106.711349,0.000000
132692,-2.051242,-9.115103,0.000000,-91.276360,-116.126442,0.000000
132693,-2.051242,-8.815104,0.000000,-93.327599,-125.241539,0.000000
132694,-2.051242,-8.515101,0.000000,-95.378845,-134.056641,0.000000
132695,-2.051242,-8.215101,0.000000,-97.430084,-142.571732,0.000000
132696,-2.051241,-7.915101,0.000000,-99.481323,-150.786850,0.000000
132697,-2.051241,-7.615100,0.000000,-101.532562,-158.701965,0.000000
132698,-2.051241,-7.315099,0.000000,-103.583801,-166.317047,0.000000
132699,-2.051241,-7.015098,0.000000,-105.635033,-173.632141,0.000000
132700,-2.051241,-6.715097,0.000000,-107.686279,-180.647232,0.000000
132701,-2.051241,-6.415097,0.000000,-109.737526,-187.362335,0.000000
132702,-2.051241,-6.115096,0.000000,-111.788757,-193.777435,0.000000
132703,-2.051240,-5.815095,0.000000,-113.839996,-199.892548,0.000000
132704,-2.051240,-5.515095,0.000000,-115.891235,-205.707642,0.000000
132705,-2.051240,-5.215094,0.000000,-117.942482,-211.222733,0.000000
132706,-2.051240,-4.915094,0.000000,-119.993721,-216.437820,0.000000
132707,-2.051240,-4.615093,0.000000,-122.044968,-221.352905,0.000000
132708,-2.051241,-4.315093,0.000000,-124.096207,-225.967987,0.000000
132709,-2.051241,-4.015092,0.000000,-126.147453,-230.283066,0.000000
132710,-2.051241,-3.715092,0.000000,-128.198685,-234.298157,0.000000
132711,-2.051241,-3.415092,0.000000,-130.249924,-238.013260,0.000000
132712,1.100014,-3.362810,0.000000,-131.966690,-241.539230,0.000000
132713,1.100014,-3.062809,0.000000,-130.866669,-244.902054,0.000000
132714,1.100014,-2.762810,0.000000,-129.766663,-247.964859,0.000000
132715,1.100014,-2.462810,0.000000,-128.666641,-250.727661,0.000000
132716,1.100014,-2.162810,0.000000,-127.566628,-253.190475,0.000000
132717,1.100014,-1.862810,0.000000,-126.466614,-255.353287,0.000000
132718,1.100014,-1.562809,0.000000,-125.366600,-257.216095,0.000000
132719,1.100014,-1.262810,0.000000,-124.266586,-258.778900,0.000000
132720,1.100014,-0.962810,0.000000,-123.166573,-260.041718,0.000000
132721,1.100014,-0.662810,0.000000,-122.066559,-261.004517,0.000000
132722,1.100014,-0.362810,0.000000,-120.966545,-261.667328,0.000000
132723,1.100014,-0.062810,0.000000,-119.866531,-262.030151,0.000000
132724,1.100014,0.237190,0.000000,-118.766518,-262.092957,0.000000
132725,1.100014,0.537190,0.000000,-117.666504,-261.855774,0.000000
132726,1.100014,0.837191,0.000000,-116.566490,-261.318573,0.000000
132727,1.100014,1.137191,0.000000,-115.466476,-260.481384,0.000000
132728,1.100014,1.437190,0.000000,-114.366463,-259.344208,0.000000
132729,1.100014,1.737190,0.000000,-113.266449,-257.907013,0.000000
132730,1.100014,2.037190,0.000000,-112.166435,-256.169830,0.000000
132731,1.100014,2.337190,0.000000,-111.066422,-254.132645,0.000000
132732,1.100014,2.637190,0.000000,-109.966408,-251.795456,0.000000
132733,1.100014,2.937190,0.000000,-108.866394,-249.158264,0.000000
132734,1.100014,3.237190,0.000000,-107.766380,-246.221085,0.000000
132735,1.100014,3.537189,0.000000,-106.666367,-242.983902,0.000000
132736,1.100014,3.837190,0.000000,-105.566353,-239.446716,0.000000
132737,1.100013,4.137189,0.000000,-104.466339,-235.609528,0.000000
132738,1.100014,4.437190,0.000000,-103.366325,-231.472351,0.000000
132739,1.100013,4.737189,0.000000,-102.266312,-227.035172,0.000000
132740,1.100013,5.037189,0.000000,-101.166298,-222.297974,0.000000
132741,1.100013,5.337189,0.000000,-100.066284,-217.260788,0.000000
132742,1.100013,5.637189,0.000000,-98.966270,-211.923599,0.000000
132743,1.100013,5.937189,0.000000,-97.866257,-206.286423,0.000000
132744,1.100013,6.237189,0.000000,-96.766243,-200.349228,0.000000
132745,1.100013,6.537190,0.000000,-95.666229,-194.112030,0.000000
132746,1.100013,6.837190,0.000000,-94.566216,-187.574844,0.000000
132747,1.100013,7.137189,0.000000,-93.466202,-180.737656,0.000000
132748,1.100013,7.437189,0.000000,-92.366188,-173.600464,0.000000
132749,1.100013,7.737187,0.000000,-91.266167,-166.163284,0.000000
132750,1.100013,8.037187,0.000000,-90.166153,-158.426086,0.000000
132751,1.100013,8.337187,0.000000,-89.066132,-150.388901,0.000000
132752,1.100013,8.637187,0.000000,-87.966125,-142.051712,0.000000
132753,1.100013,8.937185,0.000000,-86.866112,-133.414520,0.000000
132754,1.100013,9.237186,0.000000,-85.766090,-124.477341,0.000000
132755,1.100013,9.537187,0.000000,-84.666069,-115.240158,0.000000
132756,1.100013,9.837187,0.000000,-83.566048,-105.702980,0.000000
132757,-0.488880,9.043900,0.000000,-85.066734,-90.318398,0.000000
132758,-0.488880,9.343900,0.000000,-85.555618,-81.274490,0.000000
132759,-6.846942,4.556989,0.000000,-90.306625,-74.049088,0.000000
132760,-8.034146,0.341759,0.000000,-97.791359,-71.170959,0.000000
132761,-8.878408,0.848779,0.000000,-105.825508,-70.829193,0.000000
132762,-6.625968,0.759695,0.000000,-114.703911,-69.980415,0.000000
132763,-4.608784,-2.115032,0.000000,-121.046722,-71.874268,0.000000
132764,-3.929568,-1.853197,0.000000,-125.655502,-73.989304,0.000000
132765,-1.601517,-3.551119,0.000000,-129.448318,-76.048386,0.000000
132766,-1.601517,-3.251118,0.000000,-131.049835,-79.599503,0.000000
132767,0.832069,-3.078243,0.000000,-131.815811,-83.038513,0.000000
132768,0.832069,-2.778243,0.000000,-130.983749,-86.116760,0.000000
132769,0.832069,-2.478243,0.000000,-130.151688,-88.895004,0.000000
132770,0.832069,-2.178243,0.000000,-129.319626,-91.373245,0.000000
132771,0.832069,-1.878243,0.000000,-128.487564,-93.551491,0.000000
132772,0.832069,-1.578243,0.000000,-127.655495,-95.429733,0.000000
132773,0.832069,-1.278243,0.000000,-126.823425,-97.007973,0.000000
132774,0.832069,-0.978243,0.000000,-125.991356,-98.286217,0.000000
132775,0.832069,-0.678243,0.000000,-125.159286,-99.264458,0.000000
132776,0.832069,-0.378243,0.000000,-124.327217,-99.942703,0.000000
132777,0.832069,-0.078243,0.000000,-123.495148,-100.320946,0.000000
132778,0.832069,0.221757,0.000000,-122.663078,-100.399185,0.000000
132779,0.832069,0.521757,0.000000,-121.831009,-100.177429,0.000000
132780,0.832068,0.821757,0.000000,-120.998940,-99.655670,0.000000
132781,0.832068,1.121757,0.000000,-120.166870,-98.833916,0.000000
132782,0.832068,1.421757,0.000000,-119.334801,-97.712158,0.000000
132783,0.832068,1.721757,0.000000,-118.502731,-96.290398,0.000000
132784,0.832068,2.021757,0.000000,-117.670662,-94.568642,0.000000
132785,0.832068,2.321757,0.000000,-116.838593,-92.546883,0.000000
132786,0.832068,2.621756,0.000000,-116.006523,-90.225128,0.000000
132787,0.789348,2.464014,0.000000,-115.174454,-87.603371,0.000000
132788,0.847500,2.561502,0.000000,-114.385109,-85.139359,0.000000
132789,1.006556,2.896483,0.000000,-113.537605,-82.577858,0.000000
132790,1.280740,3.474790,0.000000,-112.531044,-79.681374,0.000000
132791,1.709341,4.318582,0.000000,-111.250305,-76.206589,0.000000
132792,2.486364,5.389488,0.000000,-109.540970,-71.888008,0.000000
132793,3.102558,-1.182655,0.000000,-104.793304,-68.977470,0.000000
132794,1.458806,-1.032325,0.000000,-101.690742,-70.160126,0.000000
132795,0.145965,-0.757680,0.000000,-100.231934,-71.192451,0.000000
132796,-0.988765,-0.417584,0.000000,-100.085968,-71.950134,0.000000
132797,-2.064179,0.006345,0.000000,-101.074730,-72.367722,0.000000
132798,-3.158346,0.595062,0.000000,-103.138908,-72.361374,0.000000
132799,-4.153261,1.663406,0.000000,-106.297249,-71.766312,0.000000
132800,-1.950382,1.584638,0.000000,-110.450508,-70.102905,0.000000
132801,0.034497,-1.699163,0.000000,-112.602859,-69.568779,0.000000
132802,1.524559,-1.080330,0.000000,-112.568359,-71.267944,0.000000
132803,2.610315,0.107092,0.000000,-111.043800,-72.348274,0.000000
132804,2.415387,1.870878,0.000000,-108.433487,-72.241180,0.000000
132805,0.431789,1.960426,0.000000,-106.018097,-70.370300,0.000000
132806,-2.101318,-2.063663,0.000000,-105.825447,-69.441353,0.000000
132807,-2.390293,-0.082479,0.000000,-107.926765,-71.505013,0.000000
132808,-0.791589,1.023077,0.000000,-110.317062,-71.587494,0.000000
132809,0.971114,1.265219,0.000000,-111.108650,-70.564415,0.000000
132810,2.557263,0.478773,0.000000,-110.137535,-69.299194,0.000000
132811,1.285538,-1.126083,0.000000,-107.580269,-68.820419,0.000000
132812,-0.636812,-1.060166,0.000000,-106.294731,-69.946503,0.000000
132813,-2.062288,0.102695,0.000000,-106.931541,-71.006668,0.000000
132814,-0.760196,1.631085,0.000000,-108.993828,-70.903976,0.000000
132815,0.951395,0.620950,0.000000,-109.754021,-69.272888,0.000000
132816,1.447593,-1.202319,0.000000,-108.802628,-68.651939,0.000000
132817,-0.576552,-1.357383,0.000000,-107.355034,-69.854256,0.000000
132818,-1.129880,0.547647,0.000000,-107.931587,-71.211639,0.000000
132819,0.374119,1.791068,0.000000,-109.061470,-70.663994,0.000000
132820,0.876472,-0.191342,0.000000,-108.687355,-68.872925,0.000000
132821,0.000000,0.000000,0.000000,-108.349998,-70.000000,0.000000
133158,0.000000,-30.000000,0.000000,128.000000,-100.000000,0.000000
133382,0.000000,-14.799999,0.000000,128.000000,-115.099998,0.000000
133383,0.000000,-14.499998,0.000000,128.000000,-129.899994,0.000000
133384,0.000000,-14.199997,0.000000,128.000000,-144.399994,0.000000
133385,0.000000,-13.899997,0.000000,128.000000,-158.599991,0.000000
133386,0.000000,-13.599995,0.000000,128.000000,-172.499985,0.000000
133387,0.000000,-13.299993,0.000000,128.000000,-186.099976,0.000000
133388,0.000000,-12.999991,0.000000,128.000000,-199.399963,0.000000
133389,0.000000,-12.699990,0.000000,128.000000,-212.399948,0.000000
133390,0.000000,-12.399990,0.000000,128.000000,-225.099945,0.000000
133391,0.000000,-12.099988,0.000000,128.000000,-237.499939,0.000000
133392,0.000000,-11.799988,0.000000,128.000000,-249.599930,0.000000
133393,0.000000,-11.499987,0.000000,128.000000,-261.399902,0.000000
133394,0.000000,-11.199986,0.000000,128.000000,-272.899902,0.000000
133395,0.000000,-10.899984,0.000000,128.000000,-284.099884,0.000000
133396,0.000000,-10.599984,0.000000,128.000000,-294.999878,0.000000
133397,0.000000,-10.299982,0.000000,128.000000,-305.599854,0.000000
133398,0.000000,-9.999982,0.000000,128.000000,-315.899841,0.000000
133399,0.000000,-9.699982,0.000000,128.000000,-325.899811,0.000000
133400,0.000000,-9.399980,0.000000,128.000000,-335.599792,0.000000
133401,0.000000,-9.099979,0.000000,128.000000,-344.999786,0.000000
133402,0.000000,-8.799979,0.000000,128.000000,-354.099762,0.000000
133403,0.000000,-8.499979,0.000000,128.000000,-362.899750,0.000000
133404,0.000000,-8.199978,0.000000,128.000000,-371.399719,0.000000
133405,0.000000,-7.899978,0.000000,128.000000,-379.599701,0.000000
133406,0.000000,-7.599979,0.000000,128.000000,-387.499664,0.000000
133407,0.000000,-7.299979,0.000000,128.000000,-395.099640,0.000000
133408,0.000000,-6.999979,0.000000,128.000000,-402.399628,0.000000
133409,-3.557270,-5.401223,0.000000,126.466194,-409.069641,0.000000
133410,-3.557270,-5.101222,0.000000,122.908920,-414.470856,0.000000
133411,-3.557270,-4.801222,0.000000,119.351646,-419.572113,0.000000
133412,-3.557270,-4.501222,0.000000,115.794380,-424.373352,0.000000
133413,-3.557270,-4.201221,0.000000,112.237114,-428.874573,0.000000
133414,-3.557270,-3.901221,0.000000,108.679848,-433.075806,0.000000
133415,-3.557270,-3.601221,0.000000,105.122574,-436.977020,0.000000
133416,-3.557269,-3.301221,0.000000,101.565308,-440.578247,0.000000
133417,-3.557269,-3.001220,0.000000,98.008041,-443.879486,0.000000
133418,-3.557269,-2.701221,0.000000,94.450775,-446.880707,0.000000
133419,-3.557269,-2.401221,0.000000,90.893509,-449.581940,0.000000
133420,-3.557268,-2.101220,0.000000,87.336243,-451.983154,0.000000
133421,-3.557268,-1.801220,0.000000,83.778976,-454.084381,0.000000
133422,-3.557268,-1.501220,0.000000,80.221703,-455.885620,0.000000
133423,-3.557268,-1.201221,0.000000,76.664436,-457.386841,0.000000
133424,-3.557268,-0.901221,0.000000,73.107170,-458.588074,0.000000
133425,-3.557268,-0.601221,0.000000,69.549896,-459.489288,0.000000
133426,-3.557269,-0.301221,0.000000,65.992630,-460.090515,0.000000
133427,-3.557269,-0.001221,0.000000,62.435360,-460.391724,0.000000
133428,-3.557270,0.298779,0.000000,58.878090,-460.392944,0.000000
133429,-3.557270,0.598779,0.000000,55.320820,-460.094147,0.000000
133430,-3.557270,0.898779,0.000000,51.763550,-459.495361,0.000000
133431,-3.557270,1.198779,0.000000,48.206280,-458.596588,0.000000
133432,-3.557269,1.498779,0.000000,44.649014,-457.397827,0.000000
133433,-3.557269,1.798779,0.000000,41.091743,-455.899048,0.000000
133434,-3.557270,2.098779,0.000000,37.534473,-454.100250,0.000000
133435,-3.557269,2.398778,0.000000,33.977203,-452.001465,0.000000
133436,-3.557269,2.698778,0.000000,30.419935,-449.602692,0.000000
133437,-3.557269,2.998778,0.000000,26.862665,-446.903900,0.000000
133438,-3.557269,3.298778,0.000000,23.305395,-443.905121,0.000000
133439,-3.557269,3.598778,0.000000,19.748127,-440.606354,0.000000
133440,-3.557269,3.898778,0.000000,16.190859,-437.007599,0.000000
133441,-3.557269,4.198779,0.000000,12.633590,-433.108826,0.000000
133442,-3.557270,4.498779,0.000000,9.076321,-428.910034,0.000000
133443,2.654721,-4.783860,0.000000,11.731041,-433.993896,0.000000
133444,2.654721,-4.483859,0.000000,14.385762,-438.777771,0.000000
133445,2.654721,-4.183859,0.000000,17.040483,-443.261627,0.000000
133446,2.654720,-3.883858,0.000000,19.695204,-447.445496,0.000000
133447,2.654720,-3.583859,0.000000,22.349924,-451.329346,0.000000
133448,2.654720,-3.283859,0.000000,25.004644,-454.913208,0.000000
133449,2.654720,-2.983859,0.000000,27.659365,-458.197083,0.000000
133450,2.654720,-2.683859,0.000000,30.314085,-461.180939,0.000000
133451,2.654720,-2.383860,0.000000,32.968803,-463.864807,0.000000
133452,2.654720,-2.083859,0.000000,35.623520,-466.248657,0.000000
133453,2.654720,-1.783859,0.000000,38.278240,-468.332489,0.000000
133454,2.654721,-1.483860,0.000000,40.932961,-470.116364,0.000000
133455,2.654720,-1.183859,0.000000,43.587681,-471.600220,0.000000
133456,2.654720,-0.883859,0.000000,46.242401,-472.784088,0.000000
133457,2.654720,-0.583859,0.000000,48.897121,-473.667938,0.000000
133458,2.231016,1.439256,0.000000,53.836189,-472.716248,0.000000
133459,2.231016,1.739255,0.000000,56.067207,-471.276978,0.000000
133460,2.231016,2.039255,0.000000,58.298225,-469.537720,0.000000
133461,2.231016,2.339255,0.000000,60.529240,-467.498474,0.000000
133462,2.231016,2.639255,0.000000,62.760254,-465.159210,0.000000
133463,2.231016,2.939255,0.000000,64.991272,-462.519958,0.000000
133464,2.231017,3.239255,0.000000,67.222290,-459.580719,0.000000
133465,2.231017,3.539255,0.000000,69.453308,-456.341461,0.000000
133466,2.231017,3.839255,0.000000,71.684319,-452.802185,0.000000
133467,2.231016,4.139255,0.000000,73.915337,-448.962921,0.000000
133468,2.231016,4.439255,0.000000,76.146347,-444.823669,0.000000
133469,2.231016,4.739254,0.000000,78.377365,-440.384430,0.000000
133470,2.231016,5.039254,0.000000,80.608383,-435.645172,0.000000
133471,2.231016,5.339254,0.000000,82.839394,-430.605896,0.000000
133472,2.231016,5.639254,0.000000,85.070412,-425.266632,0.000000
133473,-1.129757,6.011289,0.000000,86.969887,-419.535126,0.000000
133474,-1.129757,6.311289,0.000000,85.840134,-413.523804,0.000000
133475,-1.129757,6.611289,0.000000,84.710373,-407.212494,0.000000
133476,-1.129757,6.911288,0.000000,83.580612,-400.601227,0.000000
133477,-1.129757,7.211289,0.000000,82.450859,-393.689972,0.000000
133478,-1.129757,7.511289,0.000000,81.321098,-386.478699,0.000000
133479,-1.129757,7.811288,0.000000,80.191338,-378.967377,0.000000
133480,-1.129756,8.111287,0.000000,79.061577,-371.156067,0.000000
133481,-1.129756,8.411288,0.000000,77.931824,-363.044800,0.000000
133482,-1.129756,8.711288,0.000000,76.802078,-354.633514,0.000000
133483,-1.129756,9.011288,0.000000,75.672325,-345.922211,0.000000
133484,-1.129756,9.311289,0.000000,74.542572,-336.910950,0.000000
133485,-1.129756,9.611288,0.000000,73.412819,-327.599701,0.000000
133486,9.654636,-0.364249,0.000000,79.724319,-325.078522,0.000000
133487,-9.248755,-0.397872,0.000000,74.637917,-325.747162,0.000000
133488,-3.345941,-8.331480,0.000000,69.379059,-331.710358,0.000000
133489,-3.345941,-8.031479,0.000000,66.033112,-340.041809,0.000000
133490,-3.345941,-7.731479,0.000000,62.687172,-348.073273,0.000000
133491,-3.345941,-7.431478,0.000000,59.341232,-355.804749,0.000000
133492,-3.345941,-7.131477,0.000000,55.995296,-363.236267,0.000000
133493,-3.345942,-6.831478,0.000000,52.649353,-370.367767,0.000000
133494,-3.345942,-6.531477,0.000000,49.303417,-377.199280,0.000000
133495,-3.345941,-6.231476,0.000000,45.957478,-383.730774,0.000000
133496,-3.345942,-5.931477,0.000000,42.611534,-389.962280,0.000000
133497,-3.345941,-5.631476,0.000000,39.265594,-395.893768,0.000000
133498,-3.345942,-5.331476,0.000000,35.919651,-401.525238,0.000000
133499,-3.345941,-5.031476,0.000000,32.573711,-406.856720,0.000000
133500,-3.345941,-4.731475,0.000000,29.227770,-411.888214,0.000000
133501,-3.345941,-4.431476,0.000000,25.881828,-416.619690,0.000000
133502,-3.345941,-4.131476,0.000000,22.535889,-421.051178,0.000000
133503,-3.345941,-3.831476,0.000000,19.189947,-425.182648,0.000000
133504,-3.345941,-3.531476,0.000000,15.844006,-429.014099,0.000000
133505,-3.345941,-3.231477,0.000000,12.498064,-432.545593,0.000000
133506,-3.345941,-2.931477,0.000000,9.152122,-435.777069,0.000000
133507,-3.345941,-2.631477,0.000000,5.806181,-438.708557,0.000000
133508,-3.345941,-2.331476,0.000000,2.460240,-441.340027,0.000000
133509,-3.345941,-2.031476,0.000000,-0.885701,-443.671509,0.000000
133510,-3.345942,-1.731476,0.000000,-4.231643,-445.703003,0.000000
133511,-3.345942,-1.431476,0.000000,-7.577584,-447.434479,0.000000
133512,-3.345942,-1.131477,0.000000,-10.923525,-448.865967,0.000000
133513,-3.345942,-0.831477,0.000000,-14.269466,-449.997437,0.000000
133514,-3.345942,-0.531477,0.000000,-17.615408,-450.828918,0.000000
133515,-3.345942,-0.231477,0.000000,-20.961349,-451.360382,0.000000
133516,-3.345941,0.068523,0.000000,-24.307291,-451.591858,0.000000
133517,-3.345941,0.368523,0.000000,-27.653233,-451.523315,0.000000
133518,-3.345941,0.668523,0.000000,-30.999174,-451.154785,0.000000
133519,-3.345941,0.968524,0.000000,-34.345116,-450.486237,0.000000
133520,-3.345941,1.268523,0.000000,-37.691059,-449.517731,0.000000
133521,-3.345941,1.568523,0.000000,-41.037003,-448.249207,0.000000
133522,-3.345940,1.868523,0.000000,-44.382946,-446.680695,0.000000
133523,-3.345940,2.168523,0.000000,-47.728886,-444.812164,0.000000
133524,-3.345940,2.468523,0.000000,-51.074825,-442.643616,0.000000
133525,-3.345940,2.768523,0.000000,-54.420765,-440.175110,0.000000
133526,-3.345940,3.068523,0.000000,-57.766705,-437.406586,0.000000
133527,-3.345939,3.368523,0.000000,-61.112644,-434.338074,0.000000
133528,-3.345939,3.668523,0.000000,-64.458580,-430.969543,0.000000
133529,-3.345938,3.968523,0.000000,-67.804520,-427.301025,0.000000
133530,-3.345938,4.268522,0.000000,-71.150459,-423.332520,0.000000
133531,-3.345938,4.568522,0.000000,-74.496399,-419.063995,0.000000
133532,-3.345938,4.868523,0.000000,-77.842339,-414.495453,0.000000
133533,-3.345938,5.168523,0.000000,-81.188278,-409.626923,0.000000
133534,-3.345938,5.468523,0.000000,-84.534218,-404.458435,0.000000
133535,-3.345938,5.768523,0.000000,-87.880157,-398.989929,0.000000
133536,-3.345937,6.068523,0.000000,-91.226089,-393.221405,0.000000
133537,-3.345937,6.368522,0.000000,-94.572021,-387.152893,0.000000
133538,-3.345937,6.668522,0.000000,-97.917961,-380.784393,0.000000
133539,-3.345937,6.968522,0.000000,-101.263901,-374.115875,0.000000
133540,-3.345936,7.268522,0.000000,-104.609840,-367.147369,0.000000
133541,-3.345937,7.568522,0.000000,-107.955772,-359.878845,0.000000
133542,-3.345937,7.868522,0.000000,-111.301712,-352.310303,0.000000
133543,-3.345937,8.168522,0.000000,-114.647644,-344.441772,0.000000
133544,-3.345937,8.468521,0.000000,-117.993576,-336.273254,0.000000
133545,-3.345937,8.768521,0.000000,-121.339523,-327.804688,0.000000
133546,-8.567439,4.131612,0.000000,-128.237900,-322.394958,0.000000
133547,-8.780244,-2.207111,0.000000,-129.382385,-316.929993,0.000000
133548,7.765156,-3.603893,0.000000,-126.339561,-320.507141,0.000000
133549,2.960595,-7.732471,0.000000,-123.378967,-328.539612,0.000000
133550,2.960595,-7.432470,0.000000,-120.418381,-336.272095,0.000000
133551,2.960595,-7.132469,0.000000,-117.457779,-343.704529,0.000000
133552,2.960595,-6.832469,0.000000,-114.497185,-350.837006,0.000000
133553,2.960595,-6.532469,0.000000,-111.536598,-357.669464,0.000000
133554,2.960595,-6.232469,0.000000,-108.576004,-364.201965,0.000000
133555,2.960595,-5.932468,0.000000,-105.615410,-370.434448,0.000000
133556,2.960595,-5.632468,0.000000,-102.654816,-376.366913,0.000000
133557,2.960595,-5.332469,0.000000,-99.694221,-381.999420,0.000000
133558,2.960596,-5.032468,0.000000,-96.733620,-387.331879,0.000000
133559,2.960596,-4.732468,0.000000,-93.773026,-392.364349,0.000000
133560,2.960596,-4.432467,0.000000,-90.812431,-397.096802,0.000000
133561,2.960596,-4.132468,0.000000,-87.851837,-401.529266,0.000000
133562,2.960596,-3.832468,0.000000,-84.891243,-405.661713,0.000000
133563,2.960596,-3.532468,0.000000,-81.930649,-409.494171,0.000000
133564,2.960596,-3.232468,0.000000,-78.970055,-413.026642,0.000000
133565,2.960596,-2.932468,0.000000,-76.009460,-416.259094,0.000000
133566,2.960596,-2.632468,0.000000,-73.048859,-419.191559,0.000000
133567,2.960596,-2.332468,0.000000,-70.088257,-421.824036,0.000000
133568,2.960596,-2.032468,0.000000,-67.127663,-424.156525,0.000000
133569,2.960595,-1.732468,0.000000,-64.167068,-426.188995,0.000000
133570,2.960596,-1.432467,0.000000,-61.206474,-427.921448,0.000000
133571,2.960596,-1.132467,0.000000,-58.245880,-429.353912,0.000000
133572,2.960595,-0.832467,0.000000,-55.285286,-430.486389,0.000000
133573,2.960595,-0.532467,0.000000,-52.324692,-431.318848,0.000000
133574,2.960596,-0.232467,0.000000,-49.364098,-431.851318,0.000000
133575,2.960595,0.067533,0.000000,-46.403503,-432.083771,0.000000
133576,2.960595,0.367533,0.000000,-43.442909,-432.016235,0.000000
133577,2.960595,0.667533,0.000000,-40.482315,-431.648712,0.000000
133578,2.960595,0.967533,0.000000,-37.521721,-430.981171,0.000000
133579,2.960594,1.267533,0.000000,-34.561127,-430.013641,0.000000
133580,2.960594,1.567533,0.000000,-31.600533,-428.746124,0.000000
133581,2.960594,1.867533,0.000000,-28.639938,-427.178589,0.000000
133582,2.960594,2.167533,0.000000,-25.679344,-425.311066,0.000000
133583,-2.112323,-2.700234,0.000000,-23.644009,-424.086090,0.000000
133584,-2.112323,-2.400234,0.000000,-25.756332,-426.786316,0.000000
133585,-2.112323,-2.100234,0.000000,-27.868654,-429.186554,0.000000
133586,-2.112323,-1.800234,0.000000,-29.980976,-431.286774,0.000000
133587,-2.112323,-1.500234,0.000000,-32.093300,-433.087006,0.000000
133588,-2.112323,-1.200234,0.000000,-34.205624,-434.587250,0.000000
133589,-2.112323,-0.900234,0.000000,-36.317947,-435.787476,0.000000
133590,-2.112323,-0.600234,0.000000,-38.430271,-436.687714,0.000000
133591,-2.112323,-0.300234,0.000000,-40.542595,-437.287933,0.000000
133592,-2.112323,-0.000234,0.000000,-42.654919,-437.588165,0.000000
133593,-2.112323,0.299766,0.000000,-44.767242,-437.588409,0.000000
133594,-2.112323,0.599766,0.000000,-46.879566,-437.288635,0.000000
133595,-2.112323,0.899766,0.000000,-48.991890,-436.688873,0.000000
133596,-2.112323,1.199766,0.000000,-51.104214,-435.789093,0.000000
133597,-2.112323,1.499766,0.000000,-53.216537,-434.589325,0.000000
133598,-2.112323,1.799766,0.000000,-55.328861,-433.089569,0.000000
133599,-2.112323,2.099766,0.000000,-57.441185,-431.289795,0.000000
